timestamp,occupancy,ambient_light
2025-04-08 19:39:40,0,19
2025-04-08 19:39:40,0,19
2025-04-08 19:39:42,0,19
2025-04-08 19:39:44,0,19
2025-04-08 19:39:46,0,19
2025-04-08 19:39:48,0,19
2025-04-08 19:39:50,0,19
2025-04-08 19:39:52,0,19
2025-04-08 19:39:54,0,19
2025-04-08 19:39:56,0,19
2025-04-08 19:39:58,0,19
2025-04-08 19:40:00,0,19
2025-04-08 19:40:02,0,18
2025-04-08 19:40:04,0,16
2025-04-08 19:40:06,0,17
2025-04-08 19:40:08,0,14
2025-04-08 19:40:10,0,16
2025-04-08 19:40:12,0,17
2025-04-08 19:40:15,0,17
2025-04-08 19:40:17,0,17
2025-04-08 19:40:19,0,17
2025-04-08 19:40:21,0,17
2025-04-08 19:40:23,1,18
2025-04-08 19:40:25,1,18
2025-04-08 19:40:27,0,18
2025-04-08 19:40:29,0,17
2025-04-08 19:40:31,0,19
2025-04-08 19:40:33,0,19
2025-04-08 19:40:35,0,19
2025-04-08 19:40:37,0,17
2025-04-08 19:40:39,0,17
2025-04-08 19:40:41,0,17
2025-04-08 19:40:43,0,17
2025-04-08 19:40:45,0,17
2025-04-08 19:40:47,0,17
2025-04-08 19:40:49,0,18
2025-04-08 19:40:51,0,18
2025-04-08 19:40:53,0,17
2025-04-08 19:40:55,0,16
2025-04-08 19:40:57,0,18
2025-04-08 19:40:59,0,19
2025-04-08 19:41:01,0,19
2025-04-08 19:41:03,0,19
2025-04-08 19:41:05,0,19
2025-04-08 19:41:07,0,19
2025-04-08 19:41:09,0,18
2025-04-08 19:41:11,0,19
2025-04-08 19:41:13,0,19
2025-04-08 19:41:15,0,19
2025-04-08 19:41:17,0,18
2025-04-08 19:41:19,0,18
2025-04-08 19:41:21,0,18
2025-04-08 19:41:23,0,18
2025-04-08 19:41:25,0,18
2025-04-08 19:41:27,0,18
2025-04-08 19:41:29,0,18
2025-04-08 19:41:31,1,18
2025-04-08 19:41:33,1,18
2025-04-08 19:41:35,1,18
2025-04-08 19:41:37,0,18
2025-04-08 19:41:39,0,18
2025-04-08 19:41:41,0,18
2025-04-08 19:41:43,0,18
2025-04-08 19:41:45,0,17
2025-04-08 19:41:47,0,17
2025-04-08 19:41:49,0,17
2025-04-08 19:41:51,0,16
2025-04-08 19:41:53,0,16
2025-04-08 19:41:55,0,17
2025-04-08 19:41:57,0,17
2025-04-08 19:41:59,0,16
2025-04-08 19:42:01,0,16
2025-04-08 19:42:03,0,15
2025-04-08 19:42:05,0,14
2025-04-08 19:42:07,0,13
2025-04-08 19:42:09,0,13
2025-04-08 19:42:11,0,17
2025-04-08 19:42:13,0,17
2025-04-08 19:42:15,0,17
2025-04-08 19:42:17,0,17
2025-04-08 19:42:19,0,17
2025-04-08 19:42:21,0,17
2025-04-08 19:42:23,0,17
2025-04-08 19:42:25,0,17
2025-04-08 19:42:27,0,17
2025-04-08 19:42:29,0,17
2025-04-08 19:42:31,0,17
2025-04-08 19:42:33,0,17
2025-04-08 19:42:35,0,17
2025-04-08 19:42:37,0,17
2025-04-08 19:42:39,0,17
2025-04-08 19:42:41,0,17
2025-04-08 19:42:43,0,17
2025-04-08 19:42:45,0,17
2025-04-08 19:42:47,0,17
2025-04-08 19:42:49,0,17
2025-04-08 19:42:51,0,17
2025-04-08 19:42:53,0,17
2025-04-08 19:42:55,0,17
2025-04-08 19:42:57,0,17
2025-04-08 19:42:59,0,17
2025-04-08 19:43:01,0,17
2025-04-08 19:43:03,0,17
2025-04-08 19:43:05,0,17
2025-04-08 19:43:07,0,17
2025-04-08 19:43:09,0,17
2025-04-08 19:43:11,0,17
2025-04-08 19:43:13,0,17
2025-04-08 19:43:15,0,16
2025-04-08 19:43:17,0,17
2025-04-08 19:43:19,0,17
2025-04-08 19:43:21,0,16
2025-04-08 19:43:23,0,16
2025-04-08 19:43:25,0,16
2025-04-08 19:43:27,0,16
2025-04-08 19:43:29,0,16
2025-04-08 19:43:31,0,16
2025-04-08 19:43:33,0,16
2025-04-08 19:43:35,0,16
2025-04-08 19:43:37,0,16
2025-04-08 19:43:39,0,16
2025-04-08 19:43:41,0,16
2025-04-08 19:43:43,0,16
2025-04-08 19:43:45,0,16
2025-04-08 19:43:47,0,16
2025-04-08 19:43:49,0,16
2025-04-08 19:43:51,0,16
2025-04-08 19:43:53,0,16
2025-04-08 19:43:55,0,16
2025-04-08 19:43:57,0,16
2025-04-08 19:43:59,0,16
2025-04-08 19:44:01,0,16
2025-04-08 19:44:03,0,16
2025-04-08 19:44:05,0,16
2025-04-08 19:44:07,0,16
2025-04-08 19:44:09,0,16
2025-04-08 19:44:11,0,16
2025-04-08 19:44:13,0,16
2025-04-08 19:44:15,0,16
2025-04-08 19:44:17,0,16
