timestamp,occupancy,ambient_light
2025-04-08 19:56:10,0,0
2025-04-08 19:56:12,0,0
2025-04-08 19:56:14,0,0
2025-04-08 19:56:16,0,0
2025-04-08 19:56:18,0,0
2025-04-08 19:56:20,0,0
2025-04-08 19:56:22,0,0
2025-04-08 19:56:24,0,0
2025-04-08 19:56:26,1,0
2025-04-08 19:56:28,1,0
2025-04-08 19:56:30,0,0
2025-04-08 19:56:32,0,0
2025-04-08 19:56:34,1,0
2025-04-08 19:56:36,1,0
2025-04-08 19:56:38,1,0
2025-04-08 19:56:40,0,0
2025-04-08 19:56:42,0,0
2025-04-08 19:56:44,1,0
2025-04-08 19:56:46,1,0
2025-04-08 19:56:48,1,0
2025-04-08 19:56:50,1,0
2025-04-08 19:56:52,1,0
2025-04-08 19:56:54,1,0
2025-04-08 19:56:56,1,0
2025-04-08 19:56:58,0,0
2025-04-08 19:57:00,0,0
2025-04-08 19:57:02,0,0
2025-04-08 19:57:04,1,0
2025-04-08 19:57:06,1,0
2025-04-08 19:57:08,0,0
2025-04-08 19:57:10,0,0
2025-04-08 19:57:13,1,0
2025-04-08 19:57:15,1,0
2025-04-08 19:57:17,1,0
2025-04-08 19:57:19,1,0
2025-04-08 19:57:21,0,0
2025-04-08 19:57:23,0,0
2025-04-08 19:57:25,1,0
2025-04-08 19:57:27,1,0
2025-04-08 19:57:29,0,0
2025-04-08 19:57:31,0,0
2025-04-08 19:57:33,0,0
2025-04-08 19:57:35,1,0
2025-04-08 19:57:37,1,0
2025-04-08 19:57:39,0,0
2025-04-08 19:57:41,1,0
2025-04-08 19:57:43,1,0
2025-04-08 19:57:45,1,0
2025-04-08 19:57:47,1,0
2025-04-08 19:57:49,1,0
2025-04-08 19:57:51,1,0
2025-04-08 19:57:53,1,0
2025-04-08 19:57:55,0,0
2025-04-08 19:57:57,0,0
2025-04-08 19:57:59,1,0
2025-04-08 19:58:01,1,0
2025-04-08 19:58:03,0,0
2025-04-08 19:58:05,0,0
2025-04-08 19:58:07,1,0
2025-04-08 19:58:09,1,0
2025-04-08 19:58:11,0,0
2025-04-08 19:58:13,1,0
2025-04-08 19:58:15,1,0
2025-04-08 19:58:17,0,0
2025-04-08 19:58:19,0,0
2025-04-08 19:58:21,0,0
2025-04-08 19:58:23,0,0
2025-04-08 19:58:25,0,0
2025-04-08 19:58:27,0,0
2025-04-08 19:58:29,0,0
2025-04-08 19:58:31,0,0
2025-04-08 19:58:33,0,0
2025-04-08 19:58:35,1,0
2025-04-08 19:58:37,1,0
2025-04-08 19:58:39,0,0
2025-04-08 19:58:41,0,0
2025-04-08 19:58:43,0,0
2025-04-08 19:58:45,0,0
2025-04-08 19:58:47,0,0
2025-04-08 19:58:49,1,0
2025-04-08 19:58:51,1,0
2025-04-08 19:58:53,1,0
2025-04-08 19:58:55,1,0
2025-04-08 19:58:57,0,0
2025-04-08 19:58:59,0,0
2025-04-08 19:59:01,0,0
2025-04-08 19:59:03,0,0
2025-04-08 19:59:05,0,0
2025-04-08 19:59:07,1,0
2025-04-08 19:59:09,1,0
2025-04-08 19:59:11,0,0
2025-04-08 19:59:13,0,0
2025-04-08 19:59:15,1,0
2025-04-08 19:59:17,1,0
2025-04-08 19:59:19,1,0
2025-04-08 19:59:21,1,0
2025-04-08 19:59:23,1,0
2025-04-08 19:59:25,1,0
2025-04-08 19:59:27,1,0
2025-04-08 19:59:29,1,0
2025-04-08 19:59:31,0,0
2025-04-08 19:59:33,1,0
2025-04-08 19:59:35,1,0
2025-04-08 19:59:37,1,0
2025-04-08 19:59:39,1,0
2025-04-08 19:59:41,1,0
2025-04-08 19:59:43,1,0
2025-04-08 19:59:45,1,0
2025-04-08 19:59:47,1,0
2025-04-08 19:59:49,0,0
2025-04-08 19:59:51,1,0
2025-04-08 19:59:53,1,0
2025-04-08 19:59:55,1,0
2025-04-08 19:59:57,1,0
2025-04-08 19:59:59,0,0
2025-04-08 20:00:01,0,0
2025-04-08 20:00:03,1,0
2025-04-08 20:00:05,1,0
