timestamp,occupancy,ambient_light,label
2025-04-10 15:31:09,1,175,decrease_light
2025-04-10 15:31:09,1,176,decrease_light
2025-04-10 15:31:10,1,176,decrease_light
2025-04-10 15:31:10,1,175,decrease_light
2025-04-10 15:31:11,1,176,decrease_light
2025-04-10 15:31:11,1,176,decrease_light
2025-04-10 15:31:12,1,176,decrease_light
2025-04-10 15:31:12,1,175,decrease_light
2025-04-10 15:31:13,0,177,unoccupied_off
2025-04-10 15:31:13,0,177,unoccupied_off
2025-04-10 15:31:14,0,177,unoccupied_off
2025-04-10 15:31:14,0,177,unoccupied_off
2025-04-10 15:31:15,0,177,unoccupied_off
2025-04-10 15:31:15,0,176,unoccupied_off
2025-04-10 15:31:16,0,176,unoccupied_off
2025-04-10 15:31:16,0,177,unoccupied_off
2025-04-10 15:31:17,1,155,decrease_light
2025-04-10 15:31:17,1,111,decrease_light
2025-04-10 15:31:18,1,127,decrease_light
2025-04-10 15:31:18,1,151,decrease_light
2025-04-10 15:31:19,1,194,decrease_light
2025-04-10 15:31:19,1,190,decrease_light
2025-04-10 15:31:20,1,193,decrease_light
2025-04-10 15:31:20,1,196,decrease_light
2025-04-10 15:31:21,1,197,decrease_light
2025-04-10 15:31:21,1,198,decrease_light
2025-04-10 15:31:22,1,198,decrease_light
2025-04-10 15:31:22,1,195,decrease_light
2025-04-10 15:31:23,1,148,decrease_light
2025-04-10 15:31:23,1,168,decrease_light
2025-04-10 15:31:24,1,153,decrease_light
2025-04-10 15:31:24,1,167,decrease_light
2025-04-10 15:31:25,1,169,decrease_light
2025-04-10 15:31:25,1,168,decrease_light
2025-04-10 15:31:26,1,161,decrease_light
2025-04-10 15:31:26,1,158,decrease_light
2025-04-10 15:31:27,1,157,decrease_light
2025-04-10 15:31:27,1,156,decrease_light
2025-04-10 15:31:28,1,156,decrease_light
2025-04-10 15:31:28,1,156,decrease_light
2025-04-10 15:31:29,1,155,decrease_light
2025-04-10 15:31:29,1,155,decrease_light
2025-04-10 15:31:30,1,155,decrease_light
2025-04-10 15:31:30,1,155,decrease_light
2025-04-10 15:31:31,1,154,decrease_light
2025-04-10 15:31:31,1,155,decrease_light
2025-04-10 15:31:32,1,155,decrease_light
2025-04-10 15:31:32,1,155,decrease_light
2025-04-10 15:31:33,1,154,decrease_light
2025-04-10 15:31:33,1,154,decrease_light
2025-04-10 15:31:34,1,154,decrease_light
2025-04-10 15:31:34,1,154,decrease_light
2025-04-10 15:31:35,1,154,decrease_light
2025-04-10 15:31:35,1,154,decrease_light
2025-04-10 15:31:36,1,154,decrease_light
2025-04-10 15:31:36,1,154,decrease_light
2025-04-10 15:31:37,0,154,unoccupied_off
2025-04-10 15:31:37,0,154,unoccupied_off
2025-04-10 15:31:38,0,154,unoccupied_off
2025-04-10 15:31:38,0,154,unoccupied_off
2025-04-10 15:31:39,0,154,unoccupied_off
2025-04-10 15:31:39,0,154,unoccupied_off
2025-04-10 15:31:40,0,154,unoccupied_off
2025-04-10 15:31:40,0,153,unoccupied_off
2025-04-10 15:31:41,0,154,unoccupied_off
2025-04-10 15:31:41,1,154,decrease_light
2025-04-10 15:31:42,1,153,decrease_light
2025-04-10 15:31:42,1,154,decrease_light
2025-04-10 15:31:43,1,153,decrease_light
2025-04-10 15:31:43,1,154,decrease_light
2025-04-10 15:31:44,1,153,decrease_light
2025-04-10 15:31:44,1,153,decrease_light
2025-04-10 15:31:45,1,153,decrease_light
2025-04-10 15:31:45,0,153,unoccupied_off
