timestamp,occupancy,ambient_light,label
2025-04-11 00:13:49,1,105,decrease_light
2025-04-11 00:13:50,1,106,decrease_light
2025-04-11 00:13:50,1,68,decrease_light
2025-04-11 00:13:51,1,45,occupied_ok
2025-04-11 00:13:51,1,132,decrease_light
2025-04-11 00:13:52,1,105,decrease_light
2025-04-11 00:13:52,1,77,decrease_light
2025-04-11 00:13:53,1,72,decrease_light
2025-04-11 00:13:53,1,69,decrease_light
2025-04-11 00:13:54,1,61,decrease_light
2025-04-11 00:13:54,1,56,occupied_ok
2025-04-11 00:13:55,1,74,decrease_light
2025-04-11 00:13:55,1,74,decrease_light
2025-04-11 00:13:56,1,73,decrease_light
2025-04-11 00:13:56,1,74,decrease_light
2025-04-11 00:13:57,1,72,decrease_light
2025-04-11 00:13:57,1,59,occupied_ok
2025-04-11 00:13:58,1,65,decrease_light
2025-04-11 00:13:58,1,67,decrease_light
2025-04-11 00:13:59,1,68,decrease_light
2025-04-11 00:13:59,1,66,decrease_light
2025-04-11 00:14:00,1,64,decrease_light
2025-04-11 00:14:00,1,63,decrease_light
2025-04-11 00:14:01,1,63,decrease_light
2025-04-11 00:14:01,1,62,decrease_light
2025-04-11 00:14:02,1,61,decrease_light
2025-04-11 00:14:02,0,61,unoccupied_off
2025-04-11 00:14:03,0,61,unoccupied_off
2025-04-11 00:14:03,0,60,unoccupied_off
2025-04-11 00:14:04,0,57,unoccupied_off
2025-04-11 00:14:04,0,60,unoccupied_off
2025-04-11 00:14:05,0,60,unoccupied_off
2025-04-11 00:14:05,0,60,unoccupied_off
2025-04-11 00:14:06,0,60,unoccupied_off
2025-04-11 00:14:06,1,59,occupied_ok
2025-04-11 00:14:07,1,59,occupied_ok
2025-04-11 00:14:07,1,59,occupied_ok
2025-04-11 00:14:08,1,59,occupied_ok
2025-04-11 00:14:08,1,59,occupied_ok
2025-04-11 00:14:09,1,59,occupied_ok
2025-04-11 00:14:09,1,59,occupied_ok
2025-04-11 00:14:10,1,59,occupied_ok
2025-04-11 00:14:10,1,59,occupied_ok
2025-04-11 00:14:11,0,59,unoccupied_off
2025-04-11 00:14:11,0,58,unoccupied_off
2025-04-11 00:14:12,0,58,unoccupied_off
2025-04-11 00:14:12,0,58,unoccupied_off
2025-04-11 00:14:13,0,58,unoccupied_off
2025-04-11 00:14:13,0,58,unoccupied_off
2025-04-11 00:14:14,0,58,unoccupied_off
2025-04-11 00:14:14,0,58,unoccupied_off
2025-04-11 00:14:15,0,58,unoccupied_off
2025-04-11 00:14:15,0,58,unoccupied_off
2025-04-11 00:14:16,0,58,unoccupied_off
2025-04-11 00:14:16,0,58,unoccupied_off
2025-04-11 00:14:17,0,58,unoccupied_off
2025-04-11 00:14:17,0,59,unoccupied_off
2025-04-11 00:14:18,0,59,unoccupied_off
2025-04-11 00:14:18,0,59,unoccupied_off
2025-04-11 00:14:19,0,59,unoccupied_off
2025-04-11 00:14:19,0,59,unoccupied_off
2025-04-11 00:14:20,0,59,unoccupied_off
2025-04-11 00:14:20,0,59,unoccupied_off
2025-04-11 00:14:21,0,59,unoccupied_off
2025-04-11 00:14:21,0,58,unoccupied_off
2025-04-11 00:14:22,0,59,unoccupied_off
2025-04-11 00:14:22,0,59,unoccupied_off
2025-04-11 00:14:23,0,59,unoccupied_off
2025-04-11 00:14:23,0,59,unoccupied_off
2025-04-11 00:14:24,0,59,unoccupied_off
2025-04-11 00:14:24,0,59,unoccupied_off
2025-04-11 00:14:25,0,59,unoccupied_off
2025-04-11 00:14:25,0,59,unoccupied_off
2025-04-11 00:14:26,0,58,unoccupied_off
2025-04-11 00:14:26,0,59,unoccupied_off
2025-04-11 00:14:27,0,58,unoccupied_off
2025-04-11 00:14:27,0,58,unoccupied_off
2025-04-11 00:14:28,0,58,unoccupied_off
2025-04-11 00:14:28,0,58,unoccupied_off
2025-04-11 00:14:29,0,58,unoccupied_off
2025-04-11 00:14:29,0,58,unoccupied_off
2025-04-11 00:14:30,0,58,unoccupied_off
2025-04-11 00:14:30,0,58,unoccupied_off
2025-04-11 00:14:31,0,58,unoccupied_off
2025-04-11 00:14:31,0,58,unoccupied_off
2025-04-11 00:14:32,0,58,unoccupied_off
2025-04-11 00:14:32,0,58,unoccupied_off
2025-04-11 00:14:33,0,58,unoccupied_off
2025-04-11 00:14:33,0,58,unoccupied_off
2025-04-11 00:14:34,0,57,unoccupied_off
2025-04-11 00:14:34,0,57,unoccupied_off
2025-04-11 00:14:35,0,57,unoccupied_off
2025-04-11 00:14:35,0,58,unoccupied_off
2025-04-11 00:14:36,0,58,unoccupied_off
2025-04-11 00:14:36,0,58,unoccupied_off
2025-04-11 00:14:37,0,58,unoccupied_off
