timestamp,occupancy,ambient_light,label
2025-04-11 00:27:51,1,124,decrease_light
2025-04-11 00:27:51,1,45,occupied_ok
2025-04-11 00:27:52,1,66,decrease_light
2025-04-11 00:27:52,1,71,decrease_light
2025-04-11 00:27:53,1,80,decrease_light
2025-04-11 00:27:53,1,81,decrease_light
2025-04-11 00:27:54,1,80,decrease_light
2025-04-11 00:27:54,1,81,decrease_light
2025-04-11 00:27:55,1,72,decrease_light
2025-04-11 00:27:55,1,77,decrease_light
2025-04-11 00:27:56,1,60,occupied_ok
2025-04-11 00:27:56,1,4,increase_light
2025-04-11 00:27:57,1,10,increase_light
2025-04-11 00:27:57,1,27,increase_light
2025-04-11 00:27:58,1,60,occupied_ok
2025-04-11 00:27:58,1,74,decrease_light
2025-04-11 00:27:59,1,73,decrease_light
2025-04-11 00:27:59,1,21,increase_light
2025-04-11 00:28:00,1,22,increase_light
2025-04-11 00:28:00,1,25,increase_light
2025-04-11 00:28:01,1,37,increase_light
2025-04-11 00:28:01,1,33,increase_light
2025-04-11 00:28:02,1,15,increase_light
2025-04-11 00:28:02,1,5,increase_light
2025-04-11 00:28:03,1,4,increase_light
2025-04-11 00:28:03,1,4,increase_light
2025-04-11 00:28:04,1,4,increase_light
2025-04-11 00:28:04,1,4,increase_light
2025-04-11 00:28:05,1,4,increase_light
2025-04-11 00:28:05,1,4,increase_light
2025-04-11 00:28:06,0,4,unoccupied_off
2025-04-11 00:28:06,0,4,unoccupied_off
2025-04-11 00:28:07,0,4,unoccupied_off
2025-04-11 00:28:07,0,4,unoccupied_off
2025-04-11 00:28:08,0,4,unoccupied_off
2025-04-11 00:28:08,0,4,unoccupied_off
2025-04-11 00:28:09,0,4,unoccupied_off
2025-04-11 00:28:09,0,4,unoccupied_off
2025-04-11 00:28:10,0,4,unoccupied_off
2025-04-11 00:28:10,0,4,unoccupied_off
2025-04-11 00:28:11,0,3,unoccupied_off
2025-04-11 00:28:11,0,3,unoccupied_off
2025-04-11 00:28:12,0,3,unoccupied_off
2025-04-11 00:28:12,0,3,unoccupied_off
2025-04-11 00:28:13,0,3,unoccupied_off
2025-04-11 00:28:13,0,3,unoccupied_off
2025-04-11 00:28:14,0,3,unoccupied_off
2025-04-11 00:28:14,0,3,unoccupied_off
2025-04-11 00:28:15,0,3,unoccupied_off
2025-04-11 00:28:15,0,6,unoccupied_off
2025-04-11 00:28:16,0,14,unoccupied_off
2025-04-11 00:28:16,0,17,unoccupied_off
2025-04-11 00:28:17,0,16,unoccupied_off
2025-04-11 00:28:17,0,17,unoccupied_off
2025-04-11 00:28:18,0,17,unoccupied_off
2025-04-11 00:28:18,0,17,unoccupied_off
2025-04-11 00:28:19,0,17,unoccupied_off
2025-04-11 00:28:19,0,18,unoccupied_off
2025-04-11 00:28:20,0,22,unoccupied_off
2025-04-11 00:28:20,0,25,unoccupied_off
2025-04-11 00:28:21,0,28,unoccupied_off
2025-04-11 00:28:21,0,28,unoccupied_off
2025-04-11 00:28:22,0,20,unoccupied_off
2025-04-11 00:28:22,0,26,unoccupied_off
2025-04-11 00:28:23,0,21,unoccupied_off
2025-04-11 00:28:23,0,17,unoccupied_off
2025-04-11 00:28:24,0,20,unoccupied_off
2025-04-11 00:28:24,0,29,unoccupied_off
2025-04-11 00:28:25,0,43,unoccupied_off
2025-04-11 00:28:25,0,67,unoccupied_off
2025-04-11 00:28:26,0,242,unoccupied_off
2025-04-11 00:28:26,0,297,unoccupied_off
2025-04-11 00:28:27,0,18,unoccupied_off
2025-04-11 00:28:27,0,17,unoccupied_off
2025-04-11 00:28:28,0,22,unoccupied_off
2025-04-11 00:28:28,0,26,unoccupied_off
2025-04-11 00:28:29,0,36,unoccupied_off
2025-04-11 00:28:29,0,14,unoccupied_off
2025-04-11 00:28:30,0,10,unoccupied_off
2025-04-11 00:28:30,0,14,unoccupied_off
2025-04-11 00:28:31,0,17,unoccupied_off
2025-04-11 00:28:31,0,9,unoccupied_off
2025-04-11 00:28:32,0,9,unoccupied_off
2025-04-11 00:28:32,0,9,unoccupied_off
2025-04-11 00:28:33,0,9,unoccupied_off
2025-04-11 00:28:33,0,8,unoccupied_off
2025-04-11 00:28:34,0,8,unoccupied_off
2025-04-11 00:28:34,0,8,unoccupied_off
2025-04-11 00:28:35,0,12,unoccupied_off
2025-04-11 00:28:35,1,10,increase_light
2025-04-11 00:28:36,1,14,increase_light
2025-04-11 00:28:36,1,26,increase_light
2025-04-11 00:28:37,1,21,increase_light
2025-04-11 00:28:37,1,26,increase_light
2025-04-11 00:28:38,1,28,increase_light
2025-04-11 00:28:38,1,38,increase_light
2025-04-11 00:28:39,0,68,unoccupied_off
2025-04-11 00:28:39,0,77,unoccupied_off
2025-04-11 00:28:40,0,77,unoccupied_off
2025-04-11 00:28:40,0,81,unoccupied_off
2025-04-11 00:28:41,0,73,unoccupied_off
2025-04-11 00:28:41,0,72,unoccupied_off
2025-04-11 00:28:42,0,75,unoccupied_off
2025-04-11 00:28:42,0,82,unoccupied_off
2025-04-11 00:28:43,0,83,unoccupied_off
2025-04-11 00:28:43,0,84,unoccupied_off
2025-04-11 00:28:44,0,83,unoccupied_off
2025-04-11 00:28:44,0,82,unoccupied_off
2025-04-11 00:28:45,0,80,unoccupied_off
2025-04-11 00:28:45,0,80,unoccupied_off
2025-04-11 00:28:46,0,81,unoccupied_off
2025-04-11 00:28:46,0,80,unoccupied_off
2025-04-11 00:28:47,0,71,unoccupied_off
2025-04-11 00:28:47,0,83,unoccupied_off
2025-04-11 00:28:48,0,88,unoccupied_off
2025-04-11 00:28:48,0,94,unoccupied_off
2025-04-11 00:28:49,1,100,decrease_light
2025-04-11 00:28:49,1,101,decrease_light
2025-04-11 00:28:50,1,102,decrease_light
2025-04-11 00:28:50,1,102,decrease_light
2025-04-11 00:28:51,1,102,decrease_light
2025-04-11 00:28:51,1,102,decrease_light
2025-04-11 00:28:52,1,102,decrease_light
2025-04-11 00:28:52,1,102,decrease_light
2025-04-11 00:28:53,0,102,unoccupied_off
2025-04-11 00:28:53,0,102,unoccupied_off
2025-04-11 00:28:54,0,102,unoccupied_off
2025-04-11 00:28:54,0,102,unoccupied_off
2025-04-11 00:28:55,0,102,unoccupied_off
2025-04-11 00:28:55,0,102,unoccupied_off
