timestamp,occupancy,ambient_light
2025-04-08 20:23:08,1,4
2025-04-08 20:23:10,0,4
2025-04-08 20:23:12,0,4
2025-04-08 20:23:14,0,4
2025-04-08 20:23:16,1,4
2025-04-08 20:23:18,0,4
2025-04-08 20:23:20,0,4
2025-04-08 20:23:22,1,4
2025-04-08 20:23:24,1,4
2025-04-08 20:23:26,0,4
2025-04-08 20:23:28,0,4
2025-04-08 20:23:30,0,4
2025-04-08 20:23:32,0,4
2025-04-08 20:23:34,0,4
2025-04-08 20:23:36,1,4
2025-04-08 20:23:38,1,4
2025-04-08 20:23:40,0,4
2025-04-08 20:23:42,0,4
2025-04-08 20:23:44,0,4
2025-04-08 20:23:46,0,4
2025-04-08 20:23:48,0,4
2025-04-08 20:23:50,0,4
2025-04-08 20:23:52,1,4
2025-04-08 20:23:54,1,4
2025-04-08 20:23:56,1,4
2025-04-08 20:23:58,1,4
2025-04-08 20:24:00,0,4
2025-04-08 20:24:02,1,4
2025-04-08 20:24:04,1,4
2025-04-08 20:24:06,1,4
2025-04-08 20:24:08,1,4
2025-04-08 20:24:10,1,4
2025-04-08 20:24:12,1,4
2025-04-08 20:24:14,0,4
2025-04-08 20:24:16,0,4
2025-04-08 20:24:18,0,4
2025-04-08 20:24:20,0,4
2025-04-08 20:24:22,0,4
2025-04-08 20:24:24,0,4
2025-04-08 20:24:26,1,4
2025-04-08 20:24:28,1,4
2025-04-08 20:24:30,0,4
2025-04-08 20:24:32,0,4
2025-04-08 20:24:34,1,4
2025-04-08 20:24:36,1,4
2025-04-08 20:24:38,0,4
2025-04-08 20:24:40,0,4
2025-04-08 20:24:42,0,4
2025-04-08 20:24:44,0,4
2025-04-08 20:24:46,0,4
2025-04-08 20:24:48,0,4
2025-04-08 20:24:50,1,4
2025-04-08 20:24:52,1,4
2025-04-08 20:24:54,0,4
2025-04-08 20:24:56,0,4
2025-04-08 20:24:58,1,4
2025-04-08 20:25:00,1,4
2025-04-08 20:25:02,0,4
2025-04-08 20:25:04,1,4
2025-04-08 20:25:06,1,4
2025-04-08 20:25:08,1,4
2025-04-08 20:25:10,0,4
2025-04-08 20:25:12,0,3
2025-04-08 20:25:14,0,4
2025-04-08 20:25:16,0,3
2025-04-08 20:25:18,1,4
2025-04-08 20:25:20,1,4
2025-04-08 20:25:22,0,4
2025-04-08 20:25:24,0,4
2025-04-08 20:25:26,0,4
2025-04-08 20:25:28,0,3
2025-04-08 20:25:30,0,3
2025-04-08 20:25:32,1,3
2025-04-08 20:25:34,1,3
2025-04-08 20:25:36,0,4
2025-04-08 20:25:38,0,3
2025-04-08 20:25:40,1,3
2025-04-08 20:25:42,1,4
2025-04-08 20:25:44,0,3
2025-04-08 20:25:46,1,4
2025-04-08 20:25:48,1,4
2025-04-08 20:25:50,1,3
2025-04-08 20:25:52,0,4
2025-04-08 20:25:54,1,4
2025-04-08 20:25:56,1,3
2025-04-08 20:25:58,0,4
2025-04-08 20:26:00,0,3
2025-04-08 20:26:02,0,4
2025-04-08 20:26:04,1,3
2025-04-08 20:26:06,1,3
2025-04-08 20:26:08,0,4
2025-04-08 20:26:10,0,3
2025-04-08 20:26:12,0,4
2025-04-08 20:26:14,0,3
2025-04-08 20:26:16,1,3
2025-04-08 20:26:18,1,3
2025-04-08 20:26:20,0,4
2025-04-08 20:26:22,0,3
2025-04-08 20:26:24,0,3
2025-04-08 20:26:26,0,3
2025-04-08 20:26:28,0,3
2025-04-08 20:26:30,0,3
2025-04-08 20:26:32,0,3
2025-04-08 20:26:34,0,3
2025-04-08 20:26:36,0,3
2025-04-08 20:26:38,0,3
2025-04-08 20:26:40,0,3
2025-04-08 20:26:42,0,3
2025-04-08 20:26:44,0,3
2025-04-08 20:26:46,0,3
2025-04-08 20:26:48,0,3
2025-04-08 20:26:50,0,3
2025-04-08 20:26:52,0,3
2025-04-08 20:26:54,0,3
2025-04-08 20:26:56,0,3
2025-04-08 20:26:58,1,3
2025-04-08 20:27:00,0,3
2025-04-08 20:27:02,0,3
2025-04-08 20:27:04,0,3
2025-04-08 20:27:06,1,3
2025-04-08 20:27:08,1,3
2025-04-08 20:27:10,1,3
2025-04-08 20:27:12,0,3
2025-04-08 20:27:14,1,3
2025-04-08 20:27:16,1,3
2025-04-08 20:27:18,1,3
2025-04-08 20:27:20,1,9
2025-04-08 20:27:22,1,9
2025-04-08 20:27:24,0,9
2025-04-08 20:27:26,0,9
2025-04-08 20:27:28,0,3
2025-04-08 20:27:30,1,3
2025-04-08 20:27:32,1,3
2025-04-08 20:27:34,0,3
2025-04-08 20:27:36,0,3
2025-04-08 20:27:38,1,3
2025-04-08 20:27:40,1,3
2025-04-08 20:27:42,1,3
2025-04-08 20:27:44,0,3
2025-04-08 20:27:46,0,3
2025-04-08 20:27:48,1,3
2025-04-08 20:27:50,1,3
2025-04-08 20:27:52,1,3
2025-04-08 20:27:54,1,4
2025-04-08 20:27:56,1,3
2025-04-08 20:27:58,1,3
2025-04-08 20:28:00,1,3
2025-04-08 20:28:02,0,3
2025-04-08 20:28:04,0,3
2025-04-08 20:28:06,0,3
2025-04-08 20:28:08,0,3
2025-04-08 20:28:10,0,3
2025-04-08 20:28:12,0,3
2025-04-08 20:28:14,1,3
2025-04-08 20:28:16,1,3
2025-04-08 20:28:18,0,3
2025-04-08 20:28:20,0,3
2025-04-08 20:28:22,0,3
2025-04-08 20:28:24,0,3
2025-04-08 20:28:26,0,3
2025-04-08 20:28:28,0,3
2025-04-08 20:28:30,0,3
2025-04-08 20:28:32,0,3
2025-04-08 20:28:34,1,3
2025-04-08 20:28:36,1,3
2025-04-08 20:28:38,0,3
2025-04-08 20:28:40,0,3
2025-04-08 20:28:42,0,3
2025-04-08 20:28:44,1,3
2025-04-08 20:28:46,1,3
2025-04-08 20:28:48,0,3
2025-04-08 20:28:50,0,3
2025-04-08 20:28:52,1,3
2025-04-08 20:28:54,1,3
2025-04-08 20:28:56,1,3
2025-04-08 20:28:58,1,3
2025-04-08 20:29:00,0,3
2025-04-08 20:29:02,0,3
2025-04-08 20:29:04,1,3
2025-04-08 20:29:06,1,3
2025-04-08 20:29:08,0,3
2025-04-08 20:29:10,0,3
2025-04-08 20:29:12,1,3
2025-04-08 20:29:14,1,3
2025-04-08 20:29:16,0,3
2025-04-08 20:29:18,0,3
2025-04-08 20:29:20,1,3
2025-04-08 20:29:22,1,3
2025-04-08 20:29:24,1,3
2025-04-08 20:29:26,1,3
2025-04-08 20:29:28,0,3
2025-04-08 20:29:30,0,3
2025-04-08 20:29:32,0,3
2025-04-08 20:29:34,0,3
2025-04-08 20:29:36,0,3
2025-04-08 20:29:38,0,3
2025-04-08 20:29:40,1,3
2025-04-08 20:29:42,1,3
2025-04-08 20:29:44,0,3
2025-04-08 20:29:46,0,3
2025-04-08 20:29:48,1,3
2025-04-08 20:29:50,1,3
2025-04-08 20:29:52,1,3
2025-04-08 20:29:54,1,3
2025-04-08 20:29:56,1,3
2025-04-08 20:29:58,1,3
2025-04-08 20:30:00,1,3
2025-04-08 20:30:02,1,3
2025-04-08 20:30:04,1,3
2025-04-08 20:30:06,1,3
2025-04-08 20:30:08,1,3
2025-04-08 20:30:10,0,3
2025-04-08 20:30:12,0,3
2025-04-08 20:30:14,1,3
2025-04-08 20:30:16,1,3
2025-04-08 20:30:18,0,3
2025-04-08 20:30:20,0,3
2025-04-08 20:30:22,1,3
2025-04-08 20:30:24,1,3
2025-04-08 20:30:26,1,3
2025-04-08 20:30:28,1,3
2025-04-08 20:30:30,1,3
2025-04-08 20:30:32,1,3
2025-04-08 20:30:34,1,3
2025-04-08 20:30:36,1,3
2025-04-08 20:30:38,1,3
2025-04-08 20:30:40,1,3
2025-04-08 20:30:42,0,3
2025-04-08 20:30:44,0,3
2025-04-08 20:30:46,0,3
2025-04-08 20:30:48,1,3
2025-04-08 20:30:50,1,3
2025-04-08 20:30:52,0,3
2025-04-08 20:30:54,0,3
2025-04-08 20:30:56,1,3
2025-04-08 20:30:58,1,3
2025-04-08 20:31:00,0,3
2025-04-08 20:31:02,1,3
2025-04-08 20:31:04,1,3
2025-04-08 20:31:06,1,3
2025-04-08 20:31:08,1,3
2025-04-08 20:31:11,1,3
2025-04-08 20:31:13,1,3
2025-04-08 20:31:15,1,3
2025-04-08 20:31:17,1,3
2025-04-08 20:31:19,1,3
2025-04-08 20:31:21,1,3
2025-04-08 20:31:23,1,3
2025-04-08 20:31:25,1,3
2025-04-08 20:31:27,1,3
2025-04-08 20:31:29,1,3
2025-04-08 20:31:31,1,3
2025-04-08 20:31:33,1,3
2025-04-08 20:31:35,1,3
2025-04-08 20:31:37,1,3
2025-04-08 20:31:39,1,3
2025-04-08 20:31:41,1,3
2025-04-08 20:31:43,1,3
2025-04-08 20:31:45,1,3
2025-04-08 20:31:47,1,3
2025-04-08 20:31:49,1,3
2025-04-08 20:31:51,1,3
2025-04-08 20:31:53,1,3
2025-04-08 20:31:55,1,3
2025-04-08 20:31:57,1,3
2025-04-08 20:31:59,1,3
2025-04-08 20:32:01,1,3
2025-04-08 20:32:03,0,3
2025-04-08 20:32:05,0,3
2025-04-08 20:32:07,1,3
2025-04-08 20:32:09,1,3
2025-04-08 20:32:11,0,3
2025-04-08 20:32:13,0,3
2025-04-08 20:32:15,1,3
2025-04-08 20:32:17,1,3
2025-04-08 20:32:19,1,3
2025-04-08 20:32:21,1,3
2025-04-08 20:32:23,1,3
2025-04-08 20:32:25,0,3
2025-04-08 20:32:27,0,3
2025-04-08 20:32:29,1,3
2025-04-08 20:32:31,1,3
2025-04-08 20:32:33,1,3
2025-04-08 20:32:35,0,3
2025-04-08 20:32:37,0,3
2025-04-08 20:32:39,0,3
2025-04-08 20:32:41,0,3
2025-04-08 20:32:43,1,3
2025-04-08 20:32:45,1,3
2025-04-08 20:32:47,1,3
2025-04-08 20:32:49,0,3
2025-04-08 20:32:51,0,3
2025-04-08 20:32:53,0,3
2025-04-08 20:32:55,0,3
2025-04-08 20:32:57,0,3
2025-04-08 20:32:59,0,3
2025-04-08 20:33:01,1,3
2025-04-08 20:33:03,1,3
2025-04-08 20:33:05,0,3
2025-04-08 20:33:07,0,3
2025-04-08 20:33:09,1,3
2025-04-08 20:33:11,1,3
2025-04-08 20:33:13,1,3
2025-04-08 20:33:15,1,3
2025-04-08 20:33:17,1,3
2025-04-08 20:33:19,0,3
2025-04-08 20:33:21,0,3
2025-04-08 20:33:23,0,3
2025-04-08 20:33:25,0,3
2025-04-08 20:33:27,1,3
2025-04-08 20:33:29,1,3
2025-04-08 20:33:31,0,3
2025-04-08 20:33:33,0,3
2025-04-08 20:33:35,1,3
2025-04-08 20:33:37,1,3
2025-04-08 20:33:39,1,3
2025-04-08 20:33:41,1,3
2025-04-08 20:33:43,0,3
2025-04-08 20:33:45,0,3
2025-04-08 20:33:47,0,3
2025-04-08 20:33:49,0,3
2025-04-08 20:33:51,0,3
2025-04-08 20:33:53,0,3
2025-04-08 20:33:55,1,3
2025-04-08 20:33:57,1,3
2025-04-08 20:33:59,0,3
2025-04-08 20:34:01,0,3
2025-04-08 20:34:03,1,3
2025-04-08 20:34:05,1,3
2025-04-08 20:34:07,1,3
2025-04-08 20:34:09,1,3
2025-04-08 20:34:11,0,3
2025-04-08 20:34:13,0,3
2025-04-08 20:34:15,1,3
2025-04-08 20:34:17,1,3
2025-04-08 20:34:19,0,3
2025-04-08 20:34:21,0,3
2025-04-08 20:34:23,0,3
2025-04-08 20:34:25,1,3
2025-04-08 20:34:27,1,3
2025-04-08 20:34:29,1,3
2025-04-08 20:34:31,0,3
2025-04-08 20:34:33,1,3
2025-04-08 20:34:35,1,3
2025-04-08 20:34:37,1,3
2025-04-08 20:34:39,1,3
2025-04-08 20:34:41,0,3
2025-04-08 20:34:43,0,3
2025-04-08 20:34:45,1,3
2025-04-08 20:34:47,1,3
2025-04-08 20:34:49,1,3
2025-04-08 20:34:51,1,3
2025-04-08 20:34:53,1,3
2025-04-08 20:34:55,1,3
2025-04-08 20:34:57,1,3
2025-04-08 20:34:59,1,3
