timestamp,occupancy,ambient_light
2025-04-08 20:16:37,0,25
2025-04-08 20:16:39,0,25
2025-04-08 20:16:41,0,25
2025-04-08 20:16:43,0,25
2025-04-08 20:16:45,0,25
2025-04-08 20:16:47,0,25
2025-04-08 20:16:49,1,25
2025-04-08 20:16:51,1,25
2025-04-08 20:16:53,0,25
2025-04-08 20:16:55,0,25
2025-04-08 20:16:57,0,25
2025-04-08 20:16:59,0,25
2025-04-08 20:17:01,0,25
2025-04-08 20:17:03,0,25
2025-04-08 20:17:05,0,25
2025-04-08 20:17:07,0,25
2025-04-08 20:17:09,0,25
2025-04-08 20:17:11,1,25
2025-04-08 20:17:13,1,25
2025-04-08 20:17:15,1,25
2025-04-08 20:17:17,1,25
2025-04-08 20:17:19,0,25
2025-04-08 20:17:21,0,25
2025-04-08 20:17:23,0,25
2025-04-08 20:17:25,0,25
2025-04-08 20:17:27,0,25
2025-04-08 20:17:29,0,25
2025-04-08 20:17:31,1,25
2025-04-08 20:17:33,1,25
2025-04-08 20:17:35,1,25
2025-04-08 20:17:37,1,25
2025-04-08 20:17:39,0,25
2025-04-08 20:17:41,1,25
2025-04-08 20:17:43,1,25
2025-04-08 20:17:45,1,25
2025-04-08 20:17:47,1,25
2025-04-08 20:17:49,0,25
2025-04-08 20:17:51,0,25
2025-04-08 20:17:53,0,25
2025-04-08 20:17:55,1,25
2025-04-08 20:17:57,1,25
2025-04-08 20:17:59,0,25
2025-04-08 20:18:01,0,25
2025-04-08 20:18:03,0,25
2025-04-08 20:18:05,1,25
2025-04-08 20:18:07,0,25
2025-04-08 20:18:09,0,25
2025-04-08 20:18:11,0,25
2025-04-08 20:18:13,1,25
2025-04-08 20:18:15,1,25
2025-04-08 20:18:17,0,25
2025-04-08 20:18:19,0,25
2025-04-08 20:18:21,0,25
2025-04-08 20:18:23,1,25
2025-04-08 20:18:25,1,25
2025-04-08 20:18:27,0,25
2025-04-08 20:18:29,0,25
2025-04-08 20:18:31,1,25
2025-04-08 20:18:33,1,25
2025-04-08 20:18:35,0,25
2025-04-08 20:18:37,0,25
2025-04-08 20:18:39,0,25
2025-04-08 20:18:41,1,25
2025-04-08 20:18:43,1,25
2025-04-08 20:18:45,0,25
2025-04-08 20:18:47,0,25
2025-04-08 20:18:49,1,25
2025-04-08 20:18:51,1,25
2025-04-08 20:18:53,1,25
2025-04-08 20:18:55,1,25
2025-04-08 20:18:57,0,25
2025-04-08 20:18:59,0,25
2025-04-08 20:19:01,0,25
2025-04-08 20:19:03,0,25
2025-04-08 20:19:05,1,25
2025-04-08 20:19:07,1,25
2025-04-08 20:19:09,1,25
2025-04-08 20:19:11,0,25
2025-04-08 20:19:13,0,25
2025-04-08 20:19:15,1,25
2025-04-08 20:19:17,1,25
2025-04-08 20:19:19,0,25
2025-04-08 20:19:21,0,25
2025-04-08 20:19:23,0,25
2025-04-08 20:19:25,1,25
2025-04-08 20:19:27,1,25
2025-04-08 20:19:29,0,25
2025-04-08 20:19:31,0,25
2025-04-08 20:19:33,1,25
2025-04-08 20:19:35,1,25
2025-04-08 20:19:37,0,25
2025-04-08 20:19:39,1,25
2025-04-08 20:19:41,1,25
